fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,target
0.2892562,0.086666666,0.2951807,0.018404908,0.057522126,0.14930555,0.33640552,0.07885098,0.4651163,0.125,0.6666667,0.0
0.25619835,0.21333334,0.33734939,0.16257669,0.06858407,0.13541667,0.31336406,0.20030846,0.3255814,0.13636364,0.10144927,1.0
0.4876033,0.10666667,0.2951807,0.06595092,0.044247787,0.0069444445,0.02764977,0.1266628,0.1007752,0.18181819,0.28985506,0.0
0.25619835,0.1,0.22891566,0.11809816,0.07743363,0.15972222,0.359447,0.15982263,0.48062015,0.17045455,0.36231884,0.0
0.18181819,0.22,0.13855422,0.0076687117,0.119469024,0.072916664,0.32718894,0.106998265,0.4496124,0.14204545,0.23671497,1.0
0.20661157,0.15,0.13253012,0.23619632,0.10840708,0.08680555,0.31105992,0.2145749,0.27906978,0.1590909,0.1594203,1.0
0.25619835,0.36666667,0.19879518,0.09355828,0.49336284,0.22569445,0.25115207,0.20744169,0.3875969,0.19318181,0.2173913,1.0
0.27272728,0.18666667,0.14457831,0.018404908,0.028761063,0.10763889,0.22119816,0.061499905,0.48062015,0.21022727,0.6956522,0.0
0.1983471,0.16666667,0.11445783,0.07668712,0.06637168,0.072916664,0.3156682,0.13765182,0.33333334,0.23295455,0.2753623,1.0
0.1983471,0.18666667,0.1626506,0.0398773,0.044247787,0.041666668,0.15437788,0.04453441,0.13953489,0.26704547,0.6666667,0.0
0.28099173,0.14666666,0.18072289,0.12423313,0.022123894,0.045138888,0.24193548,0.16676307,0.30232558,0.2215909,0.3768116,1.0
0.25619835,0.093333334,0.22289157,0.2208589,0.090707965,0.2013889,0.39631337,0.23308271,0.503876,0.3409091,0.2173913,0.0
0.18181819,0.02,0.28313252,0.15337424,0.088495575,0.2361111,0.32718894,0.16753422,0.14728682,0.06818182,0.1884058,1.0
0.49586776,0.24,0.24096386,0.03374233,0.053097345,0.11805555,0.37096775,0.16367842,0.19379845,0.09659091,0.17391305,1.0
0.30578512,0.32666665,0.04819277,0.030674847,0.17035398,0.045138888,0.048387095,0.1698477,0.4496124,0.21022727,0.3478261,0.0
0.24793388,0.026666667,0.18072289,0.18865031,0.081858404,0.10763889,0.1889401,0.18180065,0.37209302,0.07386363,0.2753623,0.0
0.1570248,0.11333334,0.15662651,0.18251534,0.081858404,0.17881945,0.23041475,0.18893388,0.27906978,0.13068181,0.20289855,0.0
0.32231405,0.33333334,0.006024096,0.018404908,0.16814159,0.038194444,0.02764977,0.16522074,0.4651163,0.19318181,0.36231884,0.0
0.2231405,0.12666667,0.11445783,0.09202454,0.07300885,0.33680555,0.38940093,0.12589166,0.34108528,0.06818182,0.3043478,0.0
0.19008264,0.17333333,0.1746988,0.024539877,0.053097345,0.083333336,0.21658987,0.043763254,0.2635659,0.125,0.5507246,0.0
0.23966943,0.26666668,0.19277108,0.012269938,0.019911505,0.072916664,0.26497695,0.03450935,0.33333334,0.17613636,0.68115944,0.0
0.3305785,0.45333335,0.024096385,0.02607362,0.17699115,0.048611112,0.11059908,0.19066899,0.41860464,0.24431819,0.26086956,1.0
0.20661157,0.086666666,0.19879518,0.20398773,0.07522124,0.2326389,0.3986175,0.19259688,0.49612403,0.1590909,0.3478261,0.0
0.21487603,0.22,0.14457831,0.20552148,0.07964602,0.07986111,0.24654378,0.21380374,0.55813956,0.17613636,0.26086956,0.0
0.14049587,0.27333334,0.018072288,0.018404908,0.07079646,0.09375,0.18663594,0.07113939,0.60465115,0.3409091,0.8695652,0.0
0.5041322,0.3,0.3433735,0.027607363,0.17920354,0.10069445,0.10599078,0.19259688,0.36434108,0.3068182,0.5217391,0.0
0.27272728,0.2,0.1746988,0.1993865,0.06415929,0.10069445,0.30184332,0.14459226,0.23255815,0.42045453,0.5942029,0.0
0.3305785,0.23333333,0.19277108,0.03374233,0.15044248,0.097222224,0.11981567,0.19838056,0.45736435,0.23863636,0.33333334,1.0
0.3140496,0.21333334,0.1746988,0.01993865,0.1460177,0.097222224,0.13824885,0.19259688,0.56589144,0.21022727,0.2173913,0.0
0.18181819,0.14,0.24698795,0.15644172,0.07964602,0.1875,0.32949308,0.12704839,0.2868217,0.21022727,0.4299517,0.0
0.25619835,0.04,0.22891566,0.006134969,0.06415929,0.072916664,0.17281106,0.06400617,0.24031007,0.18181819,0.49275362,0.0
0.2644628,0.08,0.19879518,0.06288344,0.03982301,0.083333336,0.16129032,0.09465972,0.12403101,0.18181819,0.36231884,0.0
0.21487603,0.14,0.19277108,0.027607363,0.0044247787,0.114583336,0.19124424,0.05725853,0.4031008,0.25,0.65217394,0.0
0.25619835,0.24,0.0,0.012269938,0.12831858,0.10763889,0.07373272,0.14015809,0.4651163,0.20454545,0.49275362,0.0
0.5785124,0.21333334,0.24698795,0.024539877,0.15929204,0.020833334,0.025345622,0.21765953,0.27906978,0.2556818,0.1884058,0.0
0.3140496,0.43666667,0.012048192,0.029141104,0.13053097,0.03125,0.01843318,0.15943706,0.6124031,0.2784091,0.5362319,0.0
0.23966943,0.093333334,0.23493975,0.14723927,0.057522126,0.2048611,0.32949308,0.19548872,0.3488372,0.18181819,0.28985506,0.0
0.25619835,0.10666667,0.2951807,0.010736196,0.044247787,0.11805555,0.32718894,0.11740891,0.56589144,0.19886364,0.39130434,0.0
0.3553719,0.12,0.18072289,0.11042945,0.081858404,0.13194445,0.33640552,0.15982263,0.20930232,0.20454545,0.28985506,0.0
0.19008264,0.18666667,0.3493976,0.2208589,0.07079646,0.1423611,0.25115207,0.20609215,0.33333334,0.16477273,0.14492753,1.0
0.1983471,0.086666666,0.10843374,0.16871166,0.07079646,0.20833333,0.343318,0.18199344,0.3255814,0.17045455,0.20289855,0.0
0.23140496,0.11333334,0.18072289,0.015337423,0.07522124,0.10763889,0.29493088,0.113553114,0.5426357,0.16477273,0.3043478,0.0
0.14876033,0.08,0.13253012,0.010736196,0.081858404,0.083333336,0.343318,0.11278196,0.7906977,0.11931818,0.28985506,1.0
0.19008264,0.22,0.0,0.015337423,0.11283186,0.121527776,0.18663594,0.082706764,0.42635658,0.2556818,0.4057971,0.0
0.27272728,0.24666667,0.14457831,0.032208588,0.061946902,0.07986111,0.18663594,0.02911124,0.17054264,0.09090909,0.7826087,0.0
0.14876033,0.14,0.030120483,0.0030674846,0.057522126,0.034722224,0.05529954,0.10198573,0.49612403,0.07386363,0.17391305,1.0
0.16528925,0.18666667,0.15662651,0.041411042,0.057522126,0.13541667,0.33870968,0.07692308,0.48062015,0.1875,0.47826087,0.0
0.3140496,0.14666666,0.22289157,0.015337423,0.1659292,0.090277776,0.3940092,0.14015809,0.2868217,0.1590909,0.26086956,1.0
0.20661157,0.18666667,0.16867469,0.029141104,0.050884955,0.059027776,0.15437788,0.030267978,0.29457363,0.14204545,0.6956522,0.0
0.24793388,0.55333334,0.036144577,0.021472393,0.10619469,0.010416667,0.011520738,0.1698477,0.627907,0.23863636,0.42028984,1.0
0.3553719,0.52666664,0.0,0.024539877,0.15929204,0.03125,0.057603687,0.18218623,0.4108527,0.1590909,0.26086956,1.0
0.30578512,0.28,0.21686748,0.08435583,0.13053097,0.055555556,0.22119816,0.20609215,0.4883721,0.32954547,0.36231884,1.0
0.18181819,0.13333334,0.1626506,0.2285276,0.053097345,0.104166664,0.29493088,0.1343744,0.36434108,0.125,0.7246377,0.0
0.21487603,0.10666667,0.13855422,0.10276074,0.12610619,0.104166664,0.34792626,0.1752458,0.4108527,0.17613636,0.1594203,1.0
0.38842976,0.12,0.12650603,0.2392638,0.13716814,0.1388889,0.44009218,0.20994794,0.23255815,0.1590909,0.26086956,1.0
0.3305785,0.35333332,0.1746988,0.015337423,0.22566372,0.027777778,0.05299539,0.19838056,0.41860464,0.7613636,0.1594203,1.0
0.25619835,0.67333335,0.036144577,0.023006136,0.10840708,0.038194444,0.057603687,0.14825526,0.6124031,0.11931818,0.49275362,1.0
0.30578512,0.22,0.090361446,0.04754601,0.20353982,0.097222224,0.20276497,0.2072489,0.3255814,0.20454545,0.1594203,1.0
0.553719,0.23333333,0.21084337,0.041411042,0.17699115,0.07986111,0.14746544,0.20956236,0.37984496,0.26704547,0.36231884,0.0
0.47933885,0.22,0.22289157,0.02607362,0.17477876,0.03125,0.039170507,0.2072489,0.4031008,0.19318181,0.36231884,1.0
0.2644628,0.026666667,0.1746988,0.148773,0.059734512,0.1388889,0.21198156,0.16444959,0.36434108,0.09090909,0.26086956,0.0
0.23966943,0.20666666,0.14457831,0.032208588,0.011061947,0.072916664,0.17050691,0.071910545,0.24031007,0.08522727,0.5072464,1.0
0.25619835,0.11333334,0.20481928,0.010736196,0.050884955,0.090277776,0.17511521,0.06439175,0.35658914,0.125,0.6086956,0.0
0.1570248,0.22,0.12650603,0.01993865,0.07964602,0.10069445,0.24423963,0.08232119,0.44186047,0.1875,0.46376812,0.0
0.2892562,0.12,0.14457831,0.016871165,0.084070794,0.03125,0.24423963,0.11085406,0.30232558,0.11931818,0.2753623,1.0
0.2892562,0.15333334,0.41566265,0.14723927,0.06415929,0.19791667,0.3548387,0.20416425,0.2635659,0.13068181,0.08695652,1.0
0.3305785,0.12666667,0.3493976,0.16257669,0.053097345,0.14930555,0.35714287,0.20416425,0.2635659,0.10795455,0.13043478,0.0
0.23140496,0.12,0.33734939,0.22699386,0.090707965,0.10763889,0.31105992,0.21187584,0.30232558,0.1534091,0.1884058,1.0
0.24793388,0.086666666,0.25301206,0.009202454,0.07300885,0.07986111,0.2764977,0.100829,0.2868217,0.3693182,0.42028984,0.0
0.37190083,0.34666666,0.078313254,0.030674847,0.16150442,0.017361112,0.041474655,0.21765953,0.45736435,0.21022727,0.17391305,0.0
0.30578512,0.1,0.40963855,0.1595092,0.07743363,0.125,0.29262674,0.20609215,0.20930232,0.09090909,0.11594203,1.0
0.3305785,0.37666667,0.0,0.021472393,0.15486726,0.024305556,0.023041476,0.1791016,0.5116279,0.21022727,0.26086956,0.0
0.27272728,0.12,0.11445783,0.116564415,0.086283185,0.18055555,0.4170507,0.17139001,0.34108528,0.17045455,0.24637681,1.0
0.30578512,0.10666667,0.18674698,0.19171779,0.084070794,0.08680555,0.40092167,0.22614227,0.25581396,0.17613636,0.1594203,0.0
0.2231405,0.11333334,0.12048193,0.012269938,0.026548672,0.097222224,0.218894,0.08656256,0.4031008,0.18181819,0.4057971,0.0
0.28099173,0.37,0.042168673,0.030674847,0.14380531,0.052083332,0.1843318,0.19992289,0.6124031,0.18181819,0.24637681,1.0
0.17355372,0.08,0.24096386,0.010736196,0.07743363,0.07638889,0.19815668,0.100443415,0.37209302,0.13068181,0.28985506,0.0
0.2644628,0.21333334,0.15060242,0.018404908,0.084070794,0.1736111,0.421659,0.089261614,0.21705426,0.1875,0.49275362,0.0
0.2644628,0.3,0.012048192,0.006134969,0.053097345,0.13194445,0.2327189,0.113553114,0.37209302,0.056818184,0.14492753,1.0
0.28099173,0.12666667,0.22289157,0.073619634,0.030973451,0.090277776,0.24884793,0.089261614,0.31782946,0.35227272,0.68115944,1.0
0.34710744,0.31333333,0.10240964,0.116564415,0.061946902,0.041666668,0.124423966,0.16367842,0.2868217,0.045454547,0.2173913,1.0
0.20661157,0.08,0.10843374,0.15337424,0.07300885,0.19444445,0.35253456,0.18411413,0.2868217,0.18181819,0.17391305,1.0
0.29752067,0.15333334,0.16867469,0.015337423,0.084070794,0.11111111,0.30184332,0.11162522,0.45736435,0.19318181,0.36231884,0.0
0.54545456,0.37333333,0.14457831,0.03374233,0.20575221,0.097222224,0.108294934,0.24465008,0.4031008,0.2556818,0.2753623,1.0
0.5371901,0.06,0.28313252,0.012269938,0.055309735,0.013888889,0.062211983,0.13090418,0.13178295,0.03409091,0.23188406,1.0
0.1570248,0.13333334,0.21084337,0.009202454,0.088495575,0.13194445,0.31105992,0.0765375,0.55813956,0.26704547,0.47826087,0.0
0.7768595,0.2,0.3313253,0.032208588,0.15265487,0.013888889,0.023041476,0.26007327,0.2015504,0.18181819,0.20289855,1.0
0.2644628,0.07333333,0.13855422,0.07822086,0.24557522,0.090277776,0.22580644,0.15982263,0.24806201,0.18181819,0.20289855,0.0
0.24793388,0.39333335,0.090361446,0.018404908,0.23451327,0.041666668,0.032258064,0.15982263,0.5426357,0.2556818,0.47826087,0.0
0.17355372,0.1,0.14457831,0.015337423,0.055309735,0.10763889,0.25115207,0.07036823,0.37984496,0.16477273,0.49275362,0.0
0.36363637,0.11333334,0.27710843,0.048312884,0.084070794,0.045138888,0.22119816,0.156738,0.43410853,0.20454545,0.24637681,1.0
0.21487603,0.10666667,0.15662651,0.116564415,0.092920355,0.15972222,0.40552995,0.15943706,0.31007752,0.1590909,0.2173913,1.0
0.30578512,0.1,0.19277108,0.13190185,0.057522126,0.18402778,0.42626727,0.1829574,0.24806201,0.19318181,0.24637681,0.0
0.43801653,0.14,0.19879518,0.022239264,0.11283186,0.041666668,0.048387095,0.15519568,0.41860464,0.35227272,0.5362319,0.0
0.1983471,0.24666667,0.15662651,0.058282208,0.11283186,0.21527778,0.4608295,0.13283208,0.42635658,0.17045455,0.26086956,1.0
0.3140496,0.20666666,0.19277108,0.04601227,0.050884955,0.072916664,0.20046084,0.08347793,0.27906978,0.2159091,0.65217394,0.0
0.338843,0.31,0.036144577,0.05214724,0.1659292,0.090277776,0.12672812,0.1810295,0.49612403,0.2556818,0.39130434,0.0
0.446281,0.11333334,0.20481928,0.009202454,0.030973451,0.104166664,0.20046084,0.08656256,0.1627907,0.08522727,0.47826087,0.0
0.28099173,0.1,0.11445783,0.20092024,0.088495575,0.15972222,0.44009218,0.22247927,0.31007752,0.17613636,0.14492753,1.0
0.338843,0.17666666,0.30722892,0.22546013,0.07743363,0.18402778,0.38018432,0.22344323,0.2868217,0.16477273,0.1594203,1.0
0.41322315,0.16666667,0.21686748,0.023006136,0.048672568,0.0625,0.27419356,0.0877193,0.18604651,0.4318182,0.68115944,0.0
0.34710744,0.41666666,0.030120483,0.01993865,0.13716814,0.024305556,0.029953917,0.1752458,0.48062015,0.41477272,0.36231884,0.0
0.23140496,0.08,0.1626506,0.15797547,0.057522126,0.097222224,0.2857143,0.15133989,0.30232558,0.125,0.36231884,0.0
0.28099173,0.15333334,0.30120483,0.19478528,0.097345136,0.2326389,0.43548387,0.21380374,0.2248062,0.14204545,0.17391305,1.0
0.34710744,0.24666667,0.13855422,0.024539877,0.18141593,0.052083332,0.05299539,0.1752458,0.37984496,0.1534091,0.3188406,0.0
0.29752067,0.16,0.1626506,0.012269938,0.081858404,0.12847222,0.38479263,0.120300755,0.24031007,0.17045455,0.1884058,1.0
0.18181819,0.053333335,0.13253012,0.015337423,0.06637168,0.121527776,0.23041475,0.065355696,0.4031008,0.056818184,0.49275362,0.0
0.36363637,0.37333333,0.1626506,0.021472393,0.18362832,0.013888889,0.16359447,0.1997301,0.31782946,0.22727273,0.1594203,0.0
0.27272728,0.23333333,0.10240964,0.018404908,0.15486726,0.090277776,0.10368664,0.17794487,0.5968992,0.23863636,0.3478261,1.0
0.20661157,0.22,0.18072289,0.0398773,0.03982301,0.16666667,0.3640553,0.10776942,0.627907,0.32386363,0.5362319,0.0
0.1983471,0.086666666,0.16867469,0.07822086,0.03539823,0.15277778,0.26497695,0.088104874,0.37984496,0.48863637,0.60144925,0.0
0.38842976,0.086666666,0.31325302,0.01993865,0.17256637,0.027777778,0.039170507,0.18064392,0.49612403,0.2556818,0.3478261,1.0
0.30578512,0.06666667,0.23493975,0.01993865,0.092920355,0.07638889,0.19585253,0.13475998,0.42635658,0.13068181,0.33333334,0.0
0.19008264,0.14666666,0.28313252,0.012269938,0.081858404,0.1701389,0.4170507,0.10776942,0.36434108,0.13068181,0.2173913,1.0
0.24793388,0.18,0.19277108,0.027607363,0.07964602,0.11805555,0.22350231,0.07692308,0.43410853,0.13636364,0.5797101,0.0
0.21487603,0.37333333,0.12650603,0.018404908,0.15265487,0.045138888,0.057603687,0.1885483,0.6744186,0.25,0.26086956,1.0
0.28099173,0.26,0.39156628,0.11809816,0.15707965,0.090277776,0.40552995,0.1791016,0.21705426,0.07386363,0.17391305,1.0
0.338843,0.06666667,0.19879518,0.009202454,0.046460178,0.065972224,0.15207373,0.09812994,0.31007752,0.09090909,0.36231884,0.0
0.3553719,0.12666667,0.19879518,0.010736196,0.07300885,0.08680555,0.21658987,0.06844033,0.2015504,0.125,0.6376812,0.0
0.1983471,0.13333334,0.30722892,0.11196319,0.097345136,0.16666667,0.4608295,0.16367842,0.35658914,0.17045455,0.20289855,1.0
0.17355372,0.07333333,0.12650603,0.016871165,0.07300885,0.19444445,0.297235,0.12145749,0.4651163,0.125,0.2173913,1.0
0.20661157,0.06,0.19277108,0.055214725,0.061946902,0.125,0.25576037,0.090803936,0.4031008,0.11931818,0.47826087,0.0
0.25619835,0.12666667,0.24698795,0.016871165,0.07743363,0.017361112,0.29493088,0.11162522,0.33333334,0.26704547,0.49275362,0.0
0.2644628,0.23333333,0.18072289,0.021472393,0.16150442,0.017361112,0.07603686,0.122421436,0.4728682,0.13636364,0.5652174,0.0
0.34710744,0.38666666,0.43373495,0.25996932,0.06637168,0.21180555,0.5230415,0.24657798,0.15503876,0.26136363,0.20289855,1.0
0.2644628,0.24,0.14457831,0.17638037,0.097345136,0.2326389,0.47004607,0.1941392,0.25581396,0.1590909,0.2173913,1.0
0.1983471,0.11333334,0.28313252,0.16871166,0.07964602,0.21180555,0.47004607,0.18681319,0.36434108,0.1590909,0.2173913,1.0
0.12396694,0.15333334,0.22891566,0.1518405,0.042035397,0.18055555,0.30875576,0.1176017,0.48062015,0.13636364,0.5362319,0.0
0.1570248,0.1,0.15060242,0.11273006,0.06637168,0.052083332,0.23502304,0.14941199,0.55813956,0.2215909,0.33333334,0.0
0.34710744,0.22666667,0.10240964,0.021472393,0.13495575,0.017361112,0.02764977,0.19452478,0.44186047,0.2215909,0.17391305,0.0
0.20661157,0.14,0.13855422,0.20858896,0.055309735,0.07986111,0.21428572,0.15750916,0.27906978,0.09090909,0.3768116,0.0
0.28099173,0.046666667,0.22891566,0.009202454,0.057522126,0.059027776,0.23963134,0.08849046,0.36434108,0.11931818,0.44927537,0.0
0.24793388,0.06666667,0.21084337,0.073619634,0.092920355,0.18055555,0.3156682,0.11104685,0.29457363,0.18181819,0.4347826,0.0
0.2231405,0.14666666,0.1746988,0.025306748,0.055309735,0.024305556,0.47004607,0.12704839,0.36434108,0.22727273,0.2753623,1.0
0.24793388,0.14666666,0.1626506,0.16871166,0.03539823,0.072916664,0.20967741,0.11625217,0.18604651,0.09090909,0.5362319,0.0
0.23140496,0.0033333334,0.19879518,0.012269938,0.053097345,0.055555556,0.23732719,0.114709854,0.42635658,0.2215909,0.2173913,0.0
0.36363637,0.43333334,0.12650603,0.016871165,0.13716814,0.013888889,0.016129032,0.18681319,0.37209302,0.17045455,0.2173913,1.0
0.3140496,0.06,0.27108434,0.16257669,0.092920355,0.19097222,0.30184332,0.19066899,0.33333334,0.14204545,0.28985506,1.0
0.57024795,0.21333334,0.22289157,0.01993865,0.15265487,0.055555556,0.05299539,0.18565644,0.31007752,0.24431819,0.46376812,0.0
0.1983471,0.38,0.036144577,0.015337423,0.084070794,0.017361112,0.02764977,0.12280702,0.65891474,0.18181819,0.57246375,1.0
0.11570248,0.26666668,0.024096385,0.015337423,0.092920355,0.0625,0.23041475,0.10776942,0.6356589,0.22727273,0.6086956,0.0
0.19008264,0.19333333,0.12048193,0.107361965,0.042035397,0.16666667,0.3778802,0.16329284,0.3875969,0.14772727,0.2173913,1.0
0.28099173,0.27333334,0.10843374,0.032208588,0.12610619,0.041666668,0.06451613,0.1848853,0.44186047,0.14772727,0.17391305,0.0
0.2892562,0.093333334,0.15662651,0.013803681,0.061946902,0.10763889,0.3824885,0.09311741,0.42635658,0.14772727,0.46376812,0.0
0.20661157,0.20666666,0.04819277,0.016871165,0.119469024,0.0069444445,0.032258064,0.15982263,0.48062015,0.20454545,0.20289855,1.0
0.17355372,0.093333334,0.10843374,0.08895706,0.06415929,0.09375,0.2626728,0.13341045,0.42635658,0.1590909,0.2753623,1.0
0.19008264,0.13333334,0.21084337,0.18711656,0.07964602,0.21527778,0.5138249,0.20030846,0.27906978,0.10227273,0.13043478,1.0
0.41322315,0.25333333,0.27108434,0.030674847,0.117256634,0.020833334,0.02764977,0.14632736,0.4651163,0.32386363,0.8695652,0.0
0.3305785,0.14666666,0.22289157,0.010736196,0.086283185,0.052083332,0.20737328,0.13475998,0.4651163,0.22727273,0.28985506,1.0
0.28099173,0.28,0.10843374,0.023006136,0.13053097,0.038194444,0.057603687,0.20242915,0.62015504,0.2840909,0.23188406,0.0
0.5371901,0.28,0.25301206,0.021472393,0.12610619,0.06944445,0.10368664,0.21380374,0.34108528,0.2840909,0.5072464,0.0
0.27272728,0.053333335,0.15060242,0.010736196,0.048672568,0.09375,0.26958525,0.08463466,0.42635658,0.1875,0.49275362,0.0
0.1983471,0.06666667,0.18072289,0.006134969,0.042035397,0.07638889,0.15437788,0.061885484,0.39534885,0.17045455,0.47826087,0.0
0.2644628,0.086666666,0.18674698,0.082822084,0.07522124,0.097222224,0.23502304,0.13090418,0.41860464,0.1590909,0.4057971,0.0
0.24793388,0.16,0.13855422,0.041411042,0.030973451,0.104166664,0.21428572,0.048004627,0.29457363,0.10227273,0.6376812,0.0
0.2231405,0.086666666,0.25301206,0.0076687117,0.1039823,0.11111111,0.218894,0.10776942,0.31007752,0.09090909,0.24637681,0.0
0.2231405,0.093333334,0.1626506,0.015337423,0.059734512,0.121527776,0.25345623,0.09003277,0.5116279,0.19886364,0.4347826,0.0
0.5041322,0.16,0.33734939,0.021472393,0.13495575,0.0069444445,0.004608295,0.1586659,0.33333334,0.28977272,0.49275362,0.0
0.38842976,0.046666667,0.2951807,0.013803681,0.042035397,0.055555556,0.26728112,0.11740891,0.24031007,0.10227273,0.33333334,0.0
0.25619835,0.04,0.22891566,0.006134969,0.06415929,0.072916664,0.17281106,0.06400617,0.24031007,0.18181819,0.49275362,0.0
0.1570248,0.093333334,0.13253012,0.24616565,0.07079646,0.13194445,0.23963134,0.22055137,0.4031008,0.14772727,0.14492753,0.0
0.29752067,0.37,0.060240965,0.027607363,0.15044248,0.052083332,0.062211983,0.19760941,0.6666667,0.26704547,0.4057971,0.0
0.2231405,0.18,0.16867469,0.18098159,0.086283185,0.2951389,0.4769585,0.1752458,0.34108528,0.16477273,0.2753623,0.0
0.3140496,0.22,0.2951807,0.021472393,0.16814159,0.052083332,0.085253455,0.20994794,0.58914727,0.23863636,0.1594203,1.0
0.24793388,0.07333333,0.20481928,0.01993865,0.061946902,0.1388889,0.23502304,0.055716213,0.4108527,0.13068181,0.71014494,0.0
0.28099173,0.06666667,0.18674698,0.0076687117,0.07300885,0.065972224,0.15437788,0.10391363,0.4651163,0.10227273,0.4057971,0.0
0.19008264,0.10666667,0.18072289,0.013803681,0.07300885,0.072916664,0.12672812,0.09427415,0.45736435,0.18181819,0.3478261,1.0
0.18181819,0.28666666,0.0,0.023006136,0.11504425,0.13541667,0.11059908,0.15211105,0.6356589,0.4034091,0.39130434,0.0
0.28099173,0.10666667,0.1746988,0.024539877,0.055309735,0.125,0.22119816,0.09427415,0.42635658,0.23863636,0.4347826,0.0
0.37190083,0.16666667,0.25903615,0.13190185,0.07522124,0.072916664,0.2764977,0.21380374,0.5116279,0.14204545,0.1884058,1.0
0.3140496,0.14,0.2951807,0.1380368,0.03982301,0.15277778,0.44009218,0.12897629,0.31782946,0.09090909,0.6231884,0.0
0.11570248,0.17333333,0.0,0.018404908,0.084070794,0.090277776,0.1313364,0.08656256,0.74418604,0.32386363,0.8695652,0.0
0.1983471,0.086666666,0.20481928,0.09202454,0.03982301,0.121527776,0.19585253,0.082706764,0.4651163,0.13068181,0.65217394,0.0
0.29752067,0.35333332,0.006024096,0.021472393,0.13716814,0.041666668,0.07373272,0.19992289,0.58914727,0.24431819,0.26086956,1.0
0.1570248,0.14,0.09638554,0.11196319,0.07079646,0.16319445,0.44009218,0.15442452,0.37984496,0.07954545,0.20289855,1.0
0.27272728,0.033333335,0.1746988,0.2285276,0.11504425,0.19097222,0.25230414,0.1978022,0.34108528,0.10795455,0.24637681,0.0
0.23140496,0.18666667,0.16867469,0.08435583,0.03761062,0.038194444,0.20046084,0.06612685,0.36434108,0.028409092,0.6956522,0.0
0.46280992,0.06,0.3313253,0.015337423,0.081858404,0.045138888,0.20276497,0.15018316,0.23255815,0.2215909,0.33333334,0.0
0.25619835,0.30666667,0.19277108,0.19325154,0.084070794,0.18055555,0.5299539,0.19645268,0.37209302,0.1590909,0.23188406,1.0
0.3140496,0.18666667,0.26506025,0.11809816,0.5376106,0.09375,0.31336406,0.16753422,0.31007752,0.11931818,0.3188406,0.0
0.21487603,0.15333334,0.18674698,0.18865031,0.07300885,0.1875,0.35714287,0.16097938,0.23255815,0.21022727,0.3188406,1.0
0.3140496,0.12,0.3493976,0.11196319,0.06415929,0.21180555,0.40092167,0.1829574,0.27131784,0.09090909,0.14492753,1.0
0.23140496,0.033333335,0.1746988,0.20398773,0.097345136,0.11111111,0.20506912,0.19105455,0.3488372,0.09659091,0.20289855,0.0
0.08264463,0.033333335,0.19277108,0.009202454,0.06637168,0.13541667,0.21198156,0.051860422,0.5426357,0.23863636,0.5507246,0.0
0.34710744,0.12666667,0.14457831,0.009202454,0.07079646,0.065972224,0.22119816,0.11162522,0.43410853,0.11363637,0.42028984,1.0
0.1983471,0.37333333,0.05421687,0.029141104,0.15265487,0.048611112,0.04608295,0.15943706,0.65891474,0.23295455,0.5797101,1.0
0.49586776,0.14666666,0.23493975,0.016871165,0.11061947,0.0069444445,0.0069124424,0.14825526,0.3255814,0.19886364,0.5072464,0.0
0.28099173,0.093333334,0.2951807,0.006134969,0.07300885,0.114583336,0.30875576,0.055716213,0.25581396,0.06818182,0.68115944,0.0
0.18181819,0.16666667,0.12048193,0.018404908,0.042035397,0.16666667,0.35253456,0.09234625,0.53488374,0.17613636,0.4347826,0.0
0.09917355,0.16666667,0.09638554,0.013803681,0.081858404,0.03125,0.20967741,0.08849046,0.58914727,0.125,0.39130434,0.0
0.1983471,0.11333334,0.3253012,0.09815951,0.07522124,0.19791667,0.39170507,0.14324272,0.36434108,0.27272728,0.3478261,1.0
0.20661157,0.11333334,0.13253012,0.041411042,0.07964602,0.1388889,0.35714287,0.10507037,0.34108528,0.1590909,0.36231884,0.0
0.27272728,0.18666667,0.33734939,0.010736196,0.07522124,0.083333336,0.22119816,0.10005784,0.4031008,0.0625,0.36231884,0.0
0.2231405,0.15333334,0.36746988,0.19018404,0.090707965,0.104166664,0.26958525,0.1922113,0.2868217,0.1590909,0.1884058,0.0
0.17355372,0.12666667,0.1626506,0.12883435,0.086283185,0.14583333,0.29953918,0.13475998,0.4108527,0.17613636,0.39130434,0.0
0.34710744,0.22666667,0.21686748,0.06748466,0.055309735,0.114583336,0.218894,0.09427415,0.31782946,0.19886364,0.6231884,0.0
0.2892562,0.17333333,0.23493975,0.07055215,0.061946902,0.15277778,0.36175114,0.10391363,0.4496124,0.14204545,0.6376812,0.0
0.29752067,0.21333334,0.24698795,0.20705521,0.090707965,0.125,0.43317974,0.22652785,0.37209302,0.23295455,0.20289855,0.0
0.23140496,0.18666667,0.31325302,0.14570552,0.084070794,0.097222224,0.30875576,0.17678812,0.27131784,0.10227273,0.20289855,1.0
0.24793388,0.10666667,0.20481928,0.0690184,0.057522126,0.104166664,0.21428572,0.096202046,0.4031008,0.13636364,0.5507246,0.0
0.20661157,0.086666666,0.18674698,0.009202454,0.06858407,0.10069445,0.25576037,0.086176984,0.5968992,0.26136363,0.4347826,0.0
