AT,EV,AP,RH,target
0.6302222,0.6494662,0.5085375,0.7825904,0.0
0.6112593,0.5836299,0.6035635,0.4887861,0.0
0.64622223,0.36494663,0.36773077,0.41883937,0.0
0.47466666,0.3266904,0.389755,0.6996075,0.0
0.8248889,0.88149464,0.2556298,0.5926549,0.0
0.6014815,0.6128114,0.59317,0.5793384,0.0
0.85896295,0.85071176,0.4360307,0.32408187,0.0
0.8521482,0.59679717,0.28829497,0.35828426,0.0
0.5653333,0.7535587,0.32739422,0.42486683,0.0
0.9031111,0.7046263,0.22865628,0.19343987,0.0
0.10311111,0.28505337,0.6862163,0.77123636,1.0
0.36237037,0.2540925,0.45038357,0.81875527,1.0
0.7813333,0.7024911,0.4041079,0.3816933,0.0
0.74755555,0.85960853,0.34471667,0.68180543,0.0
0.6571852,0.76085407,0.4956694,0.58690774,0.0
0.7674074,0.88736653,0.42860678,0.4336978,0.0
0.14637037,0.25871885,0.38134125,0.8215587,1.0
0.5694815,0.74893236,0.54738927,0.55761147,0.0
0.57274073,0.7535587,0.33382827,0.39206615,0.0
0.49185187,0.43291816,0.34075725,0.7252593,1.0
0.72948146,0.8891459,0.27715912,0.8083824,0.0
0.14785185,0.28113878,0.7493195,0.93341744,1.0
0.78014815,0.463879,0.47686216,0.33445472,0.0
0.8325926,0.8713523,0.5030933,0.15349033,0.0
0.1271111,0.32544485,0.6231131,0.65937763,1.0
0.7505185,0.8,0.3511507,0.6205495,0.0
0.13866666,0.23701067,0.61989605,0.50462574,1.0
0.7134815,0.6024911,0.5075476,0.71993273,0.0
0.62785184,0.6211744,0.63919824,0.77712363,0.0
0.52148145,0.7466192,0.4813165,0.7007289,0.0
0.36888888,0.30177936,0.57188815,0.6815251,1.0
0.15377778,0.25711745,0.6082653,0.8247827,1.0
0.46607408,0.3035587,0.3979213,0.54471546,1.0
0.14844444,0.2788256,0.7233358,0.8245024,1.0
0.6059259,0.7772242,0.43528828,0.77824503,0.0
0.12918518,0.26174378,0.51497155,0.42304456,1.0
0.6654815,0.6229537,0.30289534,0.6777404,0.0
0.5324444,0.34430605,0.5644643,0.008690776,1.0
0.128,0.2718861,0.6879485,0.92178303,1.0
0.6077037,0.80266905,0.447414,0.7618447,0.0
0.22637036,0.28540924,0.8455828,0.8205775,1.0
0.4074074,0.28007117,0.2910171,0.78174937,1.0
0.38103703,0.30106762,0.35436773,0.509672,1.0
0.22014815,0.28540924,0.6297946,0.7863751,1.0
0.75733334,0.902669,0.3620391,0.8453883,0.0
0.66785187,0.85071176,0.47785202,0.79997194,0.0
0.5265185,0.4405694,0.4189557,0.9992991,0.0
0.58903706,0.3930605,0.36302894,0.6783011,0.0
0.78518516,0.87153023,0.13684732,0.70675635,0.0
0.17185186,0.25017795,0.792873,0.6442388,1.0
0.3605926,0.29234874,0.43825784,0.7713765,1.0
0.07437037,0.17989324,0.6164316,0.83683765,1.0
0.6933333,0.37099645,0.44493937,0.42809084,0.0
0.5997037,0.40533808,0.56718636,0.5765349,0.0
0.6524444,0.6902135,0.69388765,0.49130923,0.0
0.184,0.26459074,0.60702795,0.8613681,1.0
0.8562963,0.6884342,0.46671617,0.47659096,0.0
0.6305185,0.45960855,0.40856224,0.7401177,0.0
0.7202963,0.7677936,0.49913388,0.56279784,0.0
0.5232593,0.5948399,0.59168524,0.81931597,0.0
0.70755553,0.59982204,0.3464489,0.7503504,0.0
0.33955556,0.26530248,0.3268993,0.1574152,1.0
0.68266666,0.75693953,0.32195002,0.5009812,0.0
0.61333334,0.7699288,0.54961646,0.3978133,0.0
0.11585185,0.27491105,0.81390744,0.8922063,1.0
0.53985184,0.34964412,0.49096757,0.39360806,1.0
0.45362964,0.42953736,0.54194504,0.81609195,1.0
0.76148146,0.85960853,0.3172482,0.67199326,0.0
0.35051852,0.15427046,0.6292997,0.46804038,1.0
0.88207406,0.7327402,0.25661966,0.35309786,0.0
0.64622223,0.64964414,0.4251423,0.27978694,0.0
0.82133335,0.8197509,0.46770602,0.40089712,0.0
0.16948149,0.32544485,0.6357337,0.50518644,1.0
0.88681483,0.7466192,0.5147241,0.10905523,0.0
0.85955554,0.9046263,0.3608018,0.42738995,0.0
0.2725926,0.2613879,0.55852515,0.84679,1.0
0.16355556,0.28113878,0.7493195,0.8917858,1.0
0.16503704,0.28220642,0.5835189,0.94589293,1.0
0.5697778,0.44412813,0.38406336,0.8603869,0.0
0.4231111,0.44893238,0.5642168,0.77936643,1.0
0.5647407,0.6752669,0.47958425,0.71068126,0.0
0.70192593,0.68594307,0.40856224,0.65054667,0.0
0.29155555,0.28790036,0.6731007,0.5487805,1.0
0.83674073,0.56121,0.3496659,0.18432857,0.0
0.46992594,0.49466193,0.51224947,0.7639473,1.0
0.23851852,0.30480427,0.40262312,0.7373143,1.0
0.4234074,0.2019573,0.512002,0.6391926,1.0
0.65511113,0.85071176,0.46820095,0.8903841,0.0
0.3034074,0.2702847,0.58747834,0.9998598,1.0
0.7048889,0.6012455,0.5053205,0.5356042,0.0
0.13274074,0.27437723,0.7884187,0.9470143,1.0
0.6053333,0.6923488,0.4969067,0.85127556,0.0
0.5383704,0.63007116,0.6144519,0.8676759,0.0
0.4008889,0.2069395,0.37070033,0.92206335,1.0
0.38696295,0.30978647,0.61989605,0.6483039,1.0
0.7813333,0.8633452,0.32170254,0.65321,0.0
0.6494815,0.6012455,0.52437514,0.4743482,0.0
0.666963,0.713879,0.610245,0.4234651,0.0
0.7671111,0.8341637,0.4486513,0.54373425,0.0
0.3774815,0.30925268,0.87899035,0.5786375,1.0
0.754963,0.7466192,0.5204157,0.064479955,0.0
0.21037038,0.26245552,0.74189556,0.69498175,1.0
0.41955554,0.34964412,0.586241,0.7629661,1.0
0.6882963,0.713879,0.6129671,0.39627138,0.0
0.584,0.45017794,0.51150703,0.6380712,1.0
0.3997037,0.29181495,0.7344717,0.59924304,1.0
0.76296294,0.7396797,0.5919327,0.37538546,0.0
0.36592594,0.34199288,0.68943334,0.6813849,1.0
0.18251851,0.24341637,0.6340015,0.509672,1.0
0.3188148,0.29234874,0.5468943,0.82688534,1.0
0.3220741,0.34964412,0.518931,0.7632464,0.0
0.63733333,0.7316726,0.27295223,0.60891503,0.0
0.06459259,0.2540925,0.46127197,0.76773196,1.0
0.2877037,0.24590747,0.7557535,0.7636669,1.0
0.49155554,0.44128114,0.46077704,0.97084385,0.0
0.7208889,0.6345196,0.42662707,0.53125876,0.0
0.6675556,0.80836296,0.34471667,0.7968881,0.0
0.7205926,0.8234875,0.27889135,0.81819457,0.0
0.09362963,0.31120998,0.5228904,0.84062237,1.0
0.5774815,0.28007117,0.22197476,0.1954023,1.0
0.23555556,0.27846974,0.6624598,0.9641155,1.0
0.5054815,0.61761564,0.5508537,0.59013176,0.0
0.91437036,0.755694,0.36921555,0.18713205,0.0
0.36503702,0.28238434,0.042316258,0.90005606,1.0
0.1517037,0.25711745,0.6028211,0.8197365,1.0
0.78518516,0.7179715,0.5389755,0.4272498,0.0
0.15111111,0.2158363,0.44939372,0.74656576,1.0
0.06311111,0.25871885,0.37540212,0.9627138,1.0
0.33866668,0.2455516,0.58475626,0.8109055,1.0
0.6853333,0.66903913,0.6649344,0.41533503,0.0
0.8,0.78060496,0.5011136,0.14536025,0.0
0.5226667,0.2341637,0.6211334,0.47729185,0.0
0.109037034,0.23380783,0.4773571,0.70815814,1.0
0.7277037,0.51850533,0.5342737,0.5256518,0.0
0.7585185,0.6709964,0.46052957,0.37132043,0.0
0.5428148,0.3855872,0.48750308,0.7600224,1.0
0.4,0.27224198,0.58327144,0.7825904,1.0
0.5831111,0.638968,0.6661717,0.4821979,0.0
0.45925927,0.5895018,0.46795347,0.8965517,1.0
0.46637037,0.3163701,0.6426627,0.66148025,1.0
0.9484444,0.92188615,0.39767385,0.4219232,0.0
0.736,0.6836299,0.5550606,0.35239697,0.0
0.69155556,0.769573,0.4488988,0.34735072,0.0
0.47437036,0.4233096,0.6889384,0.5808803,1.0
0.4817778,0.6752669,0.5879733,0.6167648,1.0
0.6308148,0.7240214,0.6778025,0.7262405,0.0
0.28266665,0.2411032,0.6196486,0.76590973,1.0
0.1277037,0.27491105,0.54145014,0.8317914,1.0
0.93185186,0.7677936,0.48502845,0.3345949,0.0
0.384,0.58434165,0.640683,0.77123636,1.0
0.47377777,0.6565836,0.46820095,0.8550603,0.0
0.6699259,0.70160145,0.5748577,0.56784415,0.0
0.7345185,0.6709964,0.47216037,0.45542473,0.0
0.41866666,0.29181495,0.75303143,0.53770673,1.0
0.6471111,0.7240214,0.660975,0.6924586,0.0
0.16207407,0.27241993,0.67483294,0.6152229,1.0
0.87259257,0.80071175,0.33655035,0.4437903,0.0
0.6171852,0.6033808,0.48725563,0.76731145,0.0
0.7114074,0.83683276,0.26008415,0.8062798,0.0
0.77214813,0.80836296,0.27394208,0.6077937,0.0
0.32562962,0.34768683,0.36352387,0.52971685,1.0
0.23377778,0.27313167,0.8101955,0.72231567,1.0
0.7321482,0.32758006,0.46028212,0.25469583,0.0
0.8082963,0.40160143,0.2514229,0.27081582,0.0
0.12948148,0.28807828,0.21504578,0.98093635,1.0
0.30488887,0.26530248,0.31279385,0.55452764,1.0
0.7202963,0.6864769,0.62063843,0.2242781,0.0
0.19585185,0.2718861,0.72902745,0.94715446,1.0
0.416,0.43291816,0.55902004,0.83880013,1.0
0.41066667,0.416726,0.5164563,0.8425848,1.0
0.6533333,0.7327402,0.30536994,0.870199,0.0
0.58014816,0.68576515,0.5085375,0.59069246,0.0
0.5034074,0.34430605,0.5857461,0.034763105,1.0
0.104888886,0.18558718,0.5033408,0.9072049,1.0
0.8841481,0.7275801,0.38802278,0.4238856,0.0
0.6619259,0.825089,0.41747093,0.78987944,0.0
0.6983704,0.7113879,0.49443206,0.4721054,0.0
0.093333334,0.24982207,0.26453847,0.88884217,1.0
0.82785183,0.8,0.35783222,0.37832913,0.0
0.38874075,0.30391458,0.48898786,0.81286794,1.0
0.49007407,0.65373665,0.67013115,0.69456124,1.0
0.14133333,0.31423488,0.5231378,0.7869358,1.0
0.33688888,0.27348754,0.6119772,0.91940004,1.0
0.78903705,0.9284698,0.46622124,0.6797028,0.0
0.6903704,0.67348754,0.4780995,0.76773196,0.0
0.6625185,0.8508897,0.46597376,0.80305576,0.0
0.4637037,0.4969751,0.6231131,0.8718811,1.0
0.34666666,0.3177936,0.4142539,0.6477432,1.0
0.58103704,0.56103206,0.5320465,0.7743202,0.0
0.7531852,0.8258007,0.339025,0.688674,0.0
0.29925925,0.3177936,0.3924771,0.66947013,1.0
0.4474074,0.33096084,0.5055679,0.7157275,1.0
0.76148146,0.8177936,0.36377135,0.7178301,0.0
0.8945185,0.7185053,0.4536006,0.24320157,0.0
0.79881483,0.5866548,0.51571393,0.109195404,0.0
0.6482963,0.9284698,0.40658253,0.85351837,0.0
0.77540743,0.5866548,0.5204157,0.3566022,0.0
0.8237037,0.7421708,0.32219747,0.14676198,0.0
0.7771852,0.77900356,0.3531304,0.72287637,0.0
0.18874075,0.3261566,0.6005939,0.8319316,1.0
0.44207406,0.2540925,0.39717892,0.6462013,1.0
0.38607407,0.28683275,0.60306853,0.48514158,1.0
0.12444445,0.18558718,0.44939372,0.8763667,1.0
0.29125926,0.26227757,0.559515,0.8163723,1.0
0.56711113,0.80711746,0.4224202,0.82590413,0.0
0.70014817,0.7327402,0.4704281,0.3917858,0.0
0.30222222,0.28683275,0.61519426,0.53069806,1.0
0.3931852,0.30978647,0.6379609,0.6319036,1.0
0.20355555,0.29288256,0.9883692,0.6281189,1.0
0.6847407,0.85978645,0.55011135,0.90930754,0.0
0.85362965,0.73647684,0.61346203,0.34861228,0.0
0.6142222,0.68594307,0.4766147,0.7863751,0.0
0.87585187,0.9163701,0.11012126,0.47841322,0.0
0.8391111,0.8295374,0.298441,0.48794505,0.0
0.8482963,0.7736655,0.447414,0.37188113,0.0
0.7517037,0.70160145,0.57856965,0.48906645,0.0
0.5928889,0.7101424,0.518931,0.6167648,0.0
0.28296295,0.2738434,0.5803019,0.79029995,1.0
0.18103704,0.19074734,0.69586736,0.74334174,1.0
0.72948146,0.5880783,0.5117545,0.5026633,0.0
0.76118517,0.7158363,0.45384806,0.5124755,0.0
0.61748147,0.77064055,0.3410047,0.6813849,0.0
0.5037037,0.34964412,0.5540708,0.52004486,1.0
0.53955555,0.5925267,0.46052957,0.6718531,0.0
0.5771852,0.463879,0.45582777,0.85940564,0.0
0.5496296,0.5718861,0.5313041,0.7590412,0.0
0.116444446,0.22135231,0.70477605,0.64003366,1.0
0.34992594,0.26405695,0.5273447,0.7883375,1.0
0.34014815,0.81459075,0.6617174,0.64872444,1.0
0.84918517,0.80907476,0.44592923,0.25413513,0.0
0.64562964,0.56601423,0.41945064,0.63723016,0.0
0.9285926,0.7677936,0.49517447,0.32380152,0.0
0.128,0.25124556,0.3038852,0.34608915,1.0
0.30429628,0.43540925,0.3791141,0.941968,1.0
0.48,0.3352313,0.6421678,0.37720773,1.0
0.54044443,0.30462635,0.48007917,0.7888982,1.0
0.2728889,0.34199288,0.5817867,0.76759183,1.0
0.55703706,0.7161922,0.5449146,0.77109617,0.0
0.35466668,0.28113878,0.711705,0.65825623,1.0
0.34192592,0.26530248,0.32021776,0.29352397,1.0
0.31525925,0.26227757,0.55704033,0.75413513,1.0
0.9665185,0.7677936,0.42761692,0.07401177,0.0
0.55822223,0.41014236,0.38332096,0.8720213,0.0
0.36177778,0.3113879,0.9396189,0.55438745,1.0
0.16977778,0.23487544,0.5840139,0.5647603,1.0
0.82192594,0.7275801,0.40806732,0.5710681,0.0
0.79437035,0.76298934,0.427122,0.56770396,0.0
0.8518519,0.8295374,0.29324424,0.41996074,0.0
0.68266666,0.7653025,0.33679783,0.55452764,0.0
0.6340741,0.65978646,0.46745855,0.6707317,0.0
0.72888887,0.6329182,0.3531304,0.5215868,0.0
0.53925925,0.32758006,0.4761198,0.51471823,1.0
0.32948148,0.2530249,0.44642416,0.6600785,1.0
0.6808889,0.89395016,0.59836674,0.55256516,0.0
0.3288889,0.27348754,0.6129671,0.9090272,1.0
0.3597037,0.28701067,0.66963625,0.8081021,1.0
0.49688888,0.6836299,0.5778273,0.6998879,0.0
0.31644446,0.22935943,0.487998,0.7640875,1.0
0.2408889,0.26868328,0.64365256,0.55649006,1.0
0.70548147,0.85071176,0.46424153,0.8079619,0.0
0.28266665,0.27224198,0.59317,0.94743484,1.0
0.6325926,0.5752669,0.37169018,0.7834315,0.0
0.37629628,0.5064057,0.58327144,0.47574994,1.0
0.36266667,0.2727758,0.5634744,0.63891226,1.0
0.33155555,0.24768683,0.58921057,0.74474347,1.0
0.53007406,0.32793593,0.5701559,0.26044294,1.0
0.6675556,0.7240214,0.65256125,0.6415756,0.0
0.5525926,0.463879,0.42489484,0.77067566,1.0
0.57185185,0.5925267,0.46547884,0.5592935,1.0
0.44148147,0.37046263,0.47438753,0.9502383,1.0
0.6962963,0.7158363,0.4521158,0.7134847,0.0
0.36207408,0.4233096,0.68324673,0.7687132,1.0
0.38696295,0.29181495,0.7268003,0.6924586,1.0
0.6533333,0.60231316,0.49814403,0.6278385,0.0
0.7991111,0.61761564,0.5357585,0.28343144,0.0
0.74666667,0.32758006,0.45261073,0.24908887,0.0
0.3220741,0.2727758,0.5337788,0.7143258,1.0
0.6465185,0.7158363,0.50012374,0.67479676,0.0
0.09896296,0.36494663,0.37441227,0.9749089,1.0
0.34340742,0.27633452,0.4399901,0.8809924,1.0
0.38162962,0.1841637,0.5664439,0.3999159,1.0
0.6568889,0.44412813,0.38406336,0.54583687,0.0
0.7638519,0.51316726,0.50012374,0.3195963,0.0
0.92266667,0.75693953,0.3214551,0.22904402,0.0
0.5140741,0.32153025,0.48181143,0.61368096,0.0
0.38874075,0.24964413,0.5300668,0.7270816,1.0
0.73925924,0.42099643,0.3729275,0.57807684,0.0
0.7274074,0.51850533,0.555803,0.53350157,0.0
0.7780741,0.7601423,0.5008661,0.22231567,0.0
0.6714074,0.41352314,0.23756497,0.64802355,0.0
0.34666666,0.26227757,0.5295719,0.80641997,1.0
0.634963,0.4731317,0.32962137,0.6906364,0.0
0.44118518,0.37046263,0.45805493,0.93495935,1.0
0.568,0.32758006,0.4399901,0.4754696,0.0
0.8397037,0.7921708,0.35412025,0.62881976,0.0
0.7875556,0.463879,0.4664687,0.26254556,0.0
0.7928889,0.7101424,0.50433064,0.31258762,0.0
0.18281482,0.27419928,0.39099234,0.9789739,1.0
0.8702222,0.87153023,0.27023014,0.48752454,0.0
0.52088886,0.769573,0.45038357,0.94897676,0.0
0.69244444,0.78060496,0.50408316,0.40145782,0.0
0.87585187,0.8809609,0.4041079,0.38926268,0.0
0.22518519,0.16601424,0.8445929,0.7022708,1.0
0.717037,0.5880783,0.51150703,0.58915055,0.0
0.5371852,0.64964414,0.41598615,0.52971685,0.0
0.28207406,0.28718862,0.512002,0.83950096,1.0
0.7025185,0.8295374,0.3464489,0.81483036,0.0
0.6574815,0.88736653,0.44048503,0.6118587,0.0
0.6654815,0.6425267,0.36995792,0.72946453,0.0
0.8047407,0.9530249,0.46572632,0.8366975,0.0
0.48414814,0.34964412,0.49913388,0.61101764,1.0
0.17807408,0.28113878,0.7525365,0.8254836,1.0
0.20918518,0.29288256,1.0,0.63737035,1.0
0.3277037,0.2480427,0.65256125,0.5991029,1.0
0.32237038,0.2738434,0.5731255,0.7584805,1.0
0.24237037,0.2019573,0.75921804,0.76703113,1.0
0.7031111,0.80266905,0.40559268,0.62643677,0.0
0.82103705,0.8891459,0.24078198,0.58634704,0.0
0.37125927,0.3113879,0.96164316,0.5326605,1.0
0.3422222,0.2540925,0.43083397,0.90342027,1.0
0.21777777,0.2788256,0.7030438,0.66260165,1.0
0.8717037,0.8846975,0.29794607,0.2436221,0.0
0.30459258,0.27117437,0.5186835,0.7977292,1.0
0.24918519,0.2540925,0.4412274,0.47995514,1.0
0.4631111,0.3475089,0.42093542,0.7251192,1.0
0.602963,0.713879,0.6020787,0.5845248,0.0
0.6651852,0.75320286,0.3857956,0.5316793,0.0
0.23851852,0.27846974,0.63350654,0.97981495,1.0
0.33837038,0.30213523,0.62187576,0.9627138,1.0
0.3682963,0.2530249,0.45236328,0.5836838,1.0
0.7131852,0.6425267,0.3721851,0.5592935,0.0
0.46696296,0.33274022,0.5577827,0.61592376,1.0
0.70666665,0.79466194,0.4454343,0.5513036,0.0
0.4808889,0.34733096,0.620391,0.5255116,1.0
0.45214814,0.28451958,0.3214551,0.76562935,1.0
0.26607406,0.25729537,0.494927,0.8331932,1.0
0.78044444,0.81654805,0.18856719,0.73212785,0.0
0.6106667,0.8258007,0.31205148,0.86641437,0.0
0.3448889,0.36494663,0.3843108,0.8260443,1.0
0.6334815,0.36032027,0.50210345,0.62587607,1.0
0.92296296,0.7642349,0.43306112,0.189515,0.0
0.40888888,0.27633452,0.43528828,0.72119427,1.0
0.666963,0.6010676,0.6080178,0.7195122,0.0
0.7674074,0.7396797,0.59292257,0.41996074,0.0
0.6438519,0.8,0.4454343,0.728203,0.0
0.76562965,0.41014236,0.38728037,0.41267172,0.0
0.78903705,0.7421708,0.32640436,0.3029156,0.0
0.45896298,0.3930605,0.4305865,0.8174937,0.0
0.5428148,0.26637012,0.30734965,0.79352397,1.0
0.3511111,0.29021353,0.50829005,0.7253995,1.0
0.87792593,0.8451957,0.26849788,0.45752734,0.0
0.64533335,0.59181494,0.616679,0.53083825,0.0
0.8231111,0.8258007,0.33259094,0.470143,0.0
0.35614815,0.2540925,0.48577085,0.57695544,1.0
0.89066666,0.7466192,0.5137342,0.110456966,0.0
0.8088889,0.88149464,0.25785697,0.63358563,0.0
0.6263704,0.7327402,0.28804752,0.83052987,0.0
0.5940741,0.6713523,0.5877258,0.82884777,0.0
0.7374815,0.8,0.44914624,0.8074012,0.0
0.4642963,0.37099645,0.5228904,0.7284833,1.0
0.91911113,0.8683274,0.36327642,0.4400056,0.0
0.4405926,0.3163701,0.63103193,0.6682086,1.0
0.528,0.48683274,0.79683244,0.31328848,1.0
0.29807407,0.2886121,0.60381097,0.8619288,1.0
0.79703707,0.69982207,0.33729276,0.5546678,0.0
0.41807407,0.21850534,0.54540956,0.7698346,1.0
0.5235556,0.5948399,0.6114823,0.83978134,0.0
0.30666667,0.3494662,0.7082405,0.30431736,1.0
0.3031111,0.3261566,0.586241,0.71979254,1.0
0.22933333,0.22633451,0.65454096,0.5546678,1.0
0.87703705,0.8683274,0.3900025,0.5563499,0.0
0.33392593,0.30177936,0.58747834,0.76969445,1.0
0.59437037,0.64217085,0.45137343,0.88884217,0.0
0.74251854,0.8830961,0.2373175,0.60414916,0.0
0.54755557,0.43291816,0.39717892,0.57611436,1.0
0.8322963,0.8830961,0.23236823,0.43383795,0.0
0.91407406,0.85978645,0.5382331,0.1691898,0.0
0.58874077,0.6902135,0.69784707,0.58971125,0.0
0.6998519,0.77882564,0.23038852,0.8078217,0.0
0.248,0.27491105,0.5666914,0.7374544,1.0
0.83466667,0.74483985,0.52783966,0.33473507,0.0
0.5368889,0.65373665,0.6693888,0.6672274,0.0
0.3451852,0.28540924,0.6575105,0.60162604,1.0
0.25955555,0.28291816,0.38183618,0.96930194,1.0
0.82666665,0.8508897,0.48156396,0.48009533,0.0
0.59585184,0.5948399,0.42563722,0.85351837,0.0
0.39525926,0.5064057,0.5803019,0.47350714,1.0
0.22281481,0.30480427,0.39693144,0.75385475,1.0
0.7602963,0.6836299,0.5736204,0.27558172,0.0
0.27911112,0.28131673,0.65503585,0.3930474,1.0
0.53007406,0.51708186,0.46869588,0.8557612,0.0
0.7463704,0.81654805,0.24177183,0.5856462,0.0
0.71437037,0.8613879,0.20737441,0.917718,0.0
0.19437037,0.26032028,0.43231875,0.90342027,1.0
0.7191111,0.47935942,0.3499134,0.48402017,0.0
0.60444444,0.6430605,0.3823311,0.6645641,0.0
0.25125927,0.27046263,0.6035635,0.56518084,1.0
0.80770373,0.838968,0.40460283,0.41449398,0.0
0.6995556,0.7891459,0.40584013,0.7525932,0.0
0.6,0.32153025,0.43479335,0.40930754,0.0
0.8394074,0.75320286,0.3377877,0.39585087,0.0
0.32740742,0.34537366,0.6399406,0.6436782,1.0
0.114074074,0.27153024,0.5686711,0.7872161,1.0
0.21688889,0.2455516,0.52585995,0.80403703,1.0
0.5054815,0.47491103,0.47339767,0.34552845,1.0
0.21185185,0.2613879,0.56966096,0.84931314,1.0
0.66933334,0.79323846,0.31823805,0.4105691,0.0
0.8746667,0.84822065,0.5268498,0.2869358,0.0
0.21037038,0.2727758,0.5498639,0.8528175,1.0
0.9111111,0.77544487,0.35214055,0.4116905,0.0
0.56237036,0.44893238,0.61519426,0.62433416,1.0
0.38933334,0.31370106,0.3924771,0.8683768,1.0
0.7312593,0.75320286,0.29002723,0.6913373,0.0
0.14814815,0.2158363,0.44172233,0.8331932,1.0
0.28829628,0.27419928,0.7235833,0.7666106,1.0
0.37244445,0.27224198,0.5803019,0.8909448,1.0
0.7084444,0.3930605,0.3674833,0.41407344,0.0
0.7733333,0.8341637,0.44172233,0.58858985,0.0
0.11437037,0.36494663,0.3964365,0.9038408,1.0
0.15851852,0.23487544,0.65033406,0.5787777,1.0
0.75733334,0.84021354,0.37787676,0.7167087,0.0
0.21837036,0.25017795,0.8047513,0.5698066,1.0
0.41777778,0.23594306,0.5768374,0.48808524,1.0
0.70666665,0.9284698,0.37936154,0.6954023,0.0
0.5371852,0.2341637,0.6312794,0.37973088,0.0
0.8808889,0.92313164,0.36971048,0.47897393,0.0
0.6699259,0.7220641,0.454343,0.50784975,0.0
0.2245926,0.25444838,0.6515714,0.6520886,1.0
0.46814814,0.55462635,0.6585004,0.7497897,1.0
0.45303702,0.4202847,0.5837664,0.7964676,1.0
0.31762964,0.3322064,0.35436773,0.77642274,1.0
0.5182222,0.55676156,0.68448406,0.5834034,1.0
0.6524444,0.42437723,0.49591684,0.25203252,0.0
0.704,0.66903913,0.6688938,0.41393328,0.0
0.20237038,0.16601424,0.8389013,0.72988504,1.0
0.66962963,0.5912811,0.4882455,0.5005607,0.0
0.6014815,0.6128114,0.5902004,0.6320437,0.0
0.38548148,0.30925268,0.8698342,0.57471263,1.0
0.24918519,0.2455516,0.5647117,0.94463134,1.0
0.47022223,0.3480427,0.78346944,0.5731707,1.0
0.61333334,0.7318505,0.53699577,0.4796748,0.0
0.808,0.80907476,0.3734224,0.32436222,0.0
0.64088887,0.66120994,0.58327144,0.53826743,0.0
0.66785187,0.6211744,0.6114823,0.6537707,0.0
0.22992593,0.48736656,0.7282851,0.6530698,1.0
0.64148146,0.45960855,0.4135115,0.6225119,0.0
0.14785185,0.24928826,0.67681265,0.62349313,1.0
0.45896298,0.37099645,0.51150703,0.8236613,1.0
0.6207407,0.42437723,0.53105664,0.28090832,0.0
0.09037037,0.24982207,0.49096757,0.87720776,1.0
0.61777776,0.638968,0.6533036,0.3731427,0.0
0.8056296,0.80711746,0.41128433,0.5454163,0.0
0.7958518,0.77900356,0.37985647,0.61494255,0.0
0.28592592,0.2411032,0.4813165,0.68068403,1.0
0.38192594,0.2747331,0.81390744,0.310485,1.0
0.22577778,0.28540924,0.87923783,0.7865153,1.0
0.09066667,0.31120998,0.5124969,0.88996357,1.0
0.5780741,0.40533808,0.5859936,0.6027474,0.0
0.5371852,0.34768683,0.38678545,0.6431175,1.0
0.7179259,0.8375445,0.34471667,0.7859546,0.0
0.38607407,0.81459075,0.66122246,0.53224,0.0
0.73007405,0.6923488,0.5033408,0.45009813,0.0
0.2965926,0.28291816,0.68918586,0.8737034,1.0
0.4717037,0.3266904,0.40682998,0.67101204,0.0
0.11851852,0.36494663,0.4142539,0.9191197,1.0
0.9194074,0.8774021,0.56916606,0.042052146,0.0
0.3917037,0.32651246,0.79633754,0.7631062,1.0
0.72533333,0.56032026,0.48973027,0.44182786,0.0
0.9214815,0.85765123,0.3496659,0.36753574,0.0
0.7724444,0.80836296,0.30116308,0.6124194,0.0
0.54933333,0.7535587,0.3207127,0.49285114,0.0
0.34962964,0.30213523,0.6107399,0.87664706,1.0
0.5608889,0.43291816,0.44592923,0.5647603,1.0
0.66933334,0.74893236,0.562732,0.39655173,0.0
0.36711112,0.35854092,0.5560505,0.64536023,1.0
0.50162965,0.33772242,0.6560257,0.369358,1.0
0.8,0.7046263,0.18732987,0.55004203,0.0
0.7256296,0.93576515,0.40979955,0.6996075,0.0
0.7048889,0.825089,0.427122,0.5632184,0.0
0.3979259,0.41352314,0.3511507,0.8085226,1.0
0.91822225,0.77064055,0.3063598,0.22035323,0.0
0.25985184,0.28701067,0.6815145,0.8843566,1.0
0.62696296,0.6864769,0.4357832,0.836277,0.0
0.47644445,0.26263344,0.4726553,0.6687693,0.0
0.3677037,0.30177936,0.56050485,0.6787216,1.0
0.81688887,0.7886121,0.45681763,0.28651527,0.0
0.58962965,0.7101424,0.5035882,0.48738435,0.0
0.71555555,0.633274,0.53526354,0.29744884,0.0
0.62785184,0.6229537,0.30809206,0.7698346,0.0
0.71081483,0.82241994,0.42538977,0.7895991,0.0
0.92355555,0.8177936,0.26676565,0.29394448,0.0
0.34133333,0.51494664,0.59094286,0.72203535,1.0
0.39644444,0.28594306,0.45657015,0.85309786,1.0
0.24325927,0.48736656,0.718634,0.6289599,1.0
0.13896297,0.23380783,0.5204157,0.8591253,1.0
0.63674074,0.8475089,0.38728037,0.88730025,0.0
0.74814814,0.6955516,0.39173472,0.3560415,0.0
0.26251853,0.26459074,0.61519426,0.7884777,1.0
0.24503703,0.3163701,0.4399901,0.8002523,1.0
0.58014816,0.5816726,0.49839148,0.8078217,0.0
0.57185185,0.8793594,0.4162336,0.77852535,0.0
0.77511114,0.59572953,0.23162584,0.40748528,0.0
0.18755555,0.2158363,0.39965355,0.7221755,1.0
